Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  C6+		162.83	22.96	3.08	3.08	2.55	2.55	713.03	12.00	6.00		0.00
  O4+		232.20	11.98	4.37	4.37	1.50	1.50	504.19	16.00	4.00		0.00
  O5+		206.53	16.08	3.89	3.89	1.82	1.82	563.70	16.00	5.00		0.00
  O6+		187.98	20.28	3.55	3.55	2.28	2.28	617.50	16.00	6.00		0.00
  O7+		173.78	24.57	3.28	3.28	2.75	2.75	666.98	16.00	7.00		0.00
  O8+		162.45	28.99	3.07	3.07	3.23	3.23	713.03	16.00	8.00		0.00
  N4+		216.84	13.06	4.09	4.09	1.50	1.50	539.00	14.00	4.00		0.00
  N5+		193.05	17.30	3.65	3.65	1.94	1.94	602.62	14.00	5.00		0.00
  N6+		175.83	21.65	3.32	3.32	2.42	2.42	660.14	14.00	6.00		0.00
  N7+		162.63	26.15	3.08	3.08	2.91	2.91	713.03	14.00	7.00		0.00
 Ne7+		194.75	21.02	3.65	3.65	2.40	2.40	596.57	20.00	7.00		0.00
 Ne8+		181.87	25.08	3.41	3.41	2.84	2.84	637.76	20.00	8.00		0.00
 Mg5+		254.25	12.21	4.72	4.72	1.50	1.50	460.26	24.00	5.00		0.00
 Mg6+		230.81	15.72	4.30	4.30	1.82	1.82	504.19	24.00	6.00		0.00
 Mg7+		212.99	19.39	3.98	3.98	2.23	2.23	544.59	24.00	7.00		0.00
 Mg8+		198.83	23.19	3.72	3.72	2.65	2.65	582.19	24.00	8.00		0.00
 Mg9+		187.25	27.09	3.51	3.51	3.09	3.09	617.50	24.00	9.00		0.00
Mg10+		177.55	31.10	3.33	3.33	3.53	3.53	650.91	24.00	10.00		0.00
Mg11+		169.26	35.21	3.18	3.18	3.98	3.98	682.68	24.00	11.00		0.00
Mg12+		162.09	39.40	3.04	3.04	4.44	4.44	713.03	24.00	12.00		0.00
 Si5+		279.79	10.78	5.15	5.15	1.50	1.50	426.12	28.00	5.00		0.00
 Si6+		252.99	14.04	4.68	4.68	1.66	1.66	466.79	28.00	6.00		0.00
 Si7+		232.75	17.46	4.32	4.32	2.04	2.04	504.19	28.00	7.00		0.00
 Si8+		216.78	21.02	4.04	4.04	2.44	2.44	539.00	28.00	8.00		0.00
 Si9+		203.79	24.70	3.80	3.80	2.85	2.85	571.70	28.00	9.00		0.00
Si10+		192.97	28.48	3.60	3.60	3.27	3.27	602.62	28.00	10.00		0.00
Si11+		183.76	32.33	3.44	3.44	3.70	3.70	632.04	28.00	11.00		0.00
Si12+		175.81	36.27	3.29	3.29	4.13	4.13	660.14	28.00	12.00		0.00
  S6+		271.93	12.93	5.00	5.00	1.54	1.54	436.64	32.00	6.00		0.00
  S7+		249.97	16.13	4.62	4.62	1.91	1.91	471.63	32.00	7.00		0.00
  S8+		232.68	19.46	4.31	4.31	2.28	2.28	504.19	32.00	8.00		0.00
  S9+		218.64	22.90	4.06	4.06	2.67	2.67	534.77	32.00	9.00		0.00
 S10+		206.92	26.45	3.85	3.85	3.07	3.07	563.70	32.00	10.00		0.00
 S11+		196.96	30.10	3.67	3.67	3.47	3.47	591.22	32.00	11.00		0.00
 S12+		188.37	33.80	3.51	3.51	3.88	3.88	617.50	32.00	12.00		0.00
 Ca6+		309.19	10.75	5.60	5.60	1.50	1.50	390.54	40.00	6.00		0.00
 Ca7+		283.64	13.47	5.17	5.17	1.64	1.64	421.84	40.00	7.00		0.00
 Ca8+		263.59	16.32	4.82	4.82	1.97	1.97	450.96	40.00	8.00		0.00
 Ca9+		247.32	19.28	4.54	4.54	2.31	2.31	478.32	40.00	9.00		0.00
Ca10+		233.81	22.32	4.30	4.30	2.65	2.65	504.19	40.00	10.00		0.00
Ca11+		222.33	25.46	4.10	4.10	3.01	3.01	528.80	40.00	11.00		0.00
Ca12+		212.43	28.69	3.93	3.93	3.37	3.37	552.31	40.00	12.00		0.00
Ca13+		203.78	32.00	3.77	3.77	3.75	3.75	574.87	40.00	13.00		0.00
Ca14+		196.14	35.39	3.64	3.64	4.13	4.13	596.57	40.00	14.00		0.00
 Fe7+		345.68	 9.97	6.12	6.12	1.50	1.50	356.52	56.00	7.00		0.00
 Fe8+		320.21	12.05	5.70	5.70	1.54	1.54	381.13	56.00	8.00		0.00
 Fe9+		299.51	14.30	5.36	5.36	1.81	1.81	404.25	56.00	9.00		0.00
Fe10+		282.45	16.63	5.08	5.08	2.08	2.08	426.12	56.00	10.00		0.00
Fe11+		268.10	19.01	4.83	4.83	2.36	2.36	446.92	56.00	11.00		0.00
Fe12+		255.79	21.46	4.62	4.62	2.65	2.65	466.79	56.00	12.00		0.00
Fe13+		245.08	23.98	4.44	4.44	2.94	2.94	485.85	56.00	13.00		0.00
Fe14+		235.68	26.54	4.28	4.28	3.24	3.24	504.19	56.00	14.00		0.00
Fe15+		227.33	29.14	4.13	4.13	3.54	3.54	521.89	56.00	15.00		0.00
Fe16+		219.81	31.84	4.00	4.00	3.86	3.86	539.00	56.00	16.00		0.00
Fe17+		213.02	34.60	3.89	3.89	4.17	4.17	555.59	56.00	17.00		0.00
Fe18+		206.86	37.40	3.78	3.78	4.50	4.50	571.70	56.00	18.00		0.00
Fe19+		201.23	40.25	3.68	3.68	4.82	4.82	587.36	56.00	19.00		0.00
Fe20+		196.01	43.25	3.59	3.59	5.16	5.16	602.62	56.00	20.00		0.00
Fe21+		191.22	46.30	3.51	3.51	5.51	5.51	617.50	56.00	21.00		0.00
Fe22+		186.77	49.40	3.43	3.43	5.86	5.86	632.04	56.00	22.00		0.00
Fe23+		182.66	52.53	3.35	3.35	6.22	6.22	646.24	56.00	23.00		0.00
Fe24+		178.81	55.71	3.29	3.29	6.58	6.58	660.14	56.00	24.00		0.00
Fe25+		175.23	58.91	3.22	3.22	6.94	6.94	673.75	56.00	25.00		0.00
Fe26+		171.86	62.15	3.16	3.16	7.31	7.31	687.10	56.00	26.00		0.00
Step : 30	Numberions : 68
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		141.74	 9.07	2.69	2.69	1.50	1.50	794.31	3.00	2.00		0.00
 He2+		163.85	 8.88	3.12	3.12	1.50	1.50	687.89	4.00	2.00		0.00
  C4+		201.62	13.81	3.81	3.81	1.55	1.55	561.66	12.00	4.00		0.00
  C5+		179.87	18.12	3.40	3.40	2.02	2.02	627.96	12.00	5.00		0.00
  C6+		164.05	22.59	3.10	3.10	2.51	2.51	687.89	12.00	6.00		0.00
  O4+		233.68	11.77	4.39	4.39	1.50	1.50	486.41	16.00	4.00		0.00
  O5+		207.91	15.80	3.92	3.92	1.79	1.79	543.83	16.00	5.00		0.00
  O6+		189.28	19.94	3.57	3.57	2.25	2.25	595.73	16.00	6.00		0.00
  O7+		175.04	24.17	3.30	3.30	2.71	2.71	643.46	16.00	7.00		0.00
  O8+		163.67	28.51	3.09	3.09	3.19	3.19	687.89	16.00	8.00		0.00
  N4+		218.26	12.84	4.12	4.12	1.50	1.50	520.00	14.00	4.00		0.00
  N5+		194.37	17.01	3.67	3.67	1.91	1.91	581.38	14.00	5.00		0.00
  N6+		177.09	21.30	3.35	3.35	2.38	2.38	636.86	14.00	6.00		0.00
  N7+		163.85	25.73	3.09	3.09	2.87	2.87	687.89	14.00	7.00		0.00
 Ne7+		196.10	20.64	3.67	3.67	2.36	2.36	575.53	20.00	7.00		0.00
 Ne8+		183.17	24.64	3.44	3.44	2.80	2.80	615.27	20.00	8.00		0.00
 Mg5+		255.88	11.98	4.75	4.75	1.50	1.50	444.03	24.00	5.00		0.00
 Mg6+		232.33	15.43	4.33	4.33	1.79	1.79	486.41	24.00	6.00		0.00
 Mg7+		214.42	19.03	4.00	4.00	2.20	2.20	525.39	24.00	7.00		0.00
 Mg8+		200.20	22.77	3.74	3.74	2.61	2.61	561.66	24.00	8.00		0.00
 Mg9+		188.57	26.62	3.53	3.53	3.04	3.04	595.73	24.00	9.00		0.00
Mg10+		178.83	30.56	3.35	3.35	3.48	3.48	627.96	24.00	10.00		0.00
Mg11+		170.51	34.60	3.20	3.20	3.92	3.92	658.61	24.00	11.00		0.00
Mg12+		163.31	38.72	3.06	3.06	4.38	4.38	687.89	24.00	12.00		0.00
 Si5+		281.64	10.56	5.18	5.18	1.50	1.50	411.09	28.00	5.00		0.00
 Si6+		254.65	13.77	4.71	4.71	1.63	1.63	450.33	28.00	6.00		0.00
 Si7+		234.31	17.13	4.35	4.35	2.01	2.01	486.41	28.00	7.00		0.00
 Si8+		218.26	20.63	4.06	4.06	2.40	2.40	520.00	28.00	8.00		0.00
 Si9+		205.21	24.25	3.82	3.82	2.80	2.80	551.54	28.00	9.00		0.00
Si10+		194.32	27.97	3.63	3.63	3.22	3.22	581.38	28.00	10.00		0.00
Si11+		185.08	31.76	3.46	3.46	3.64	3.64	609.75	28.00	11.00		0.00
Si12+		177.10	35.63	3.31	3.31	4.07	4.07	636.86	28.00	12.00		0.00
  S6+		273.72	12.67	5.03	5.03	1.52	1.52	421.25	32.00	6.00		0.00
  S7+		251.61	15.82	4.65	4.65	1.88	1.88	455.00	32.00	7.00		0.00
  S8+		234.24	19.09	4.34	4.34	2.24	2.24	486.41	32.00	8.00		0.00
  S9+		220.12	22.47	4.09	4.09	2.63	2.63	515.92	32.00	9.00		0.00
 S10+		208.34	25.97	3.87	3.87	3.02	3.02	543.83	32.00	10.00		0.00
 S11+		198.34	29.55	3.69	3.69	3.42	3.42	570.37	32.00	11.00		0.00
 S12+		189.71	33.20	3.54	3.54	3.82	3.82	595.73	32.00	12.00		0.00
 Ca6+		311.28	10.52	5.64	5.64	1.50	1.50	376.77	40.00	6.00		0.00
 Ca7+		285.53	13.20	5.20	5.20	1.61	1.61	406.96	40.00	7.00		0.00
 Ca8+		265.34	16.00	4.86	4.86	1.94	1.94	435.06	40.00	8.00		0.00
 Ca9+		248.98	18.91	4.57	4.57	2.27	2.27	461.45	40.00	9.00		0.00
Ca10+		235.39	21.90	4.33	4.33	2.61	2.61	486.41	40.00	10.00		0.00
Ca11+		223.86	24.98	4.13	4.13	2.96	2.96	510.15	40.00	11.00		0.00
Ca12+		213.91	28.16	3.95	3.95	3.32	3.32	532.84	40.00	12.00		0.00
Ca13+		205.21	31.41	3.80	3.80	3.69	3.69	554.60	40.00	13.00		0.00
Ca14+		197.54	34.74	3.66	3.66	4.06	4.06	575.53	40.00	14.00		0.00
 Fe7+		348.12	 9.76	6.16	6.16	1.50	1.50	343.95	56.00	7.00		0.00
 Fe8+		322.44	11.80	5.74	5.74	1.52	1.52	367.69	56.00	8.00		0.00
 Fe9+		301.58	14.01	5.39	5.39	1.78	1.78	390.00	56.00	9.00		0.00
Fe10+		284.41	16.29	5.11	5.11	2.05	2.05	411.09	56.00	10.00		0.00
Fe11+		269.93	18.64	4.86	4.86	2.33	2.33	431.16	56.00	11.00		0.00
Fe12+		257.56	21.04	4.65	4.65	2.61	2.61	450.33	56.00	12.00		0.00
Fe13+		246.79	23.51	4.47	4.47	2.90	2.90	468.72	56.00	13.00		0.00
Fe14+		237.32	26.03	4.30	4.30	3.19	3.19	486.41	56.00	14.00		0.00
Fe15+		228.91	28.59	4.16	4.16	3.49	3.49	503.49	56.00	15.00		0.00
Fe16+		221.36	31.23	4.03	4.03	3.79	3.79	520.00	56.00	16.00		0.00
Fe17+		214.54	33.94	3.91	3.91	4.11	4.11	536.00	56.00	17.00		0.00
Fe18+		208.33	36.70	3.80	3.80	4.43	4.43	551.54	56.00	18.00		0.00
Fe19+		202.68	39.49	3.70	3.70	4.75	4.75	566.65	56.00	19.00		0.00
Fe20+		197.45	42.41	3.61	3.61	5.08	5.08	581.38	56.00	20.00		0.00
Fe21+		192.62	45.42	3.53	3.53	5.42	5.42	595.73	56.00	21.00		0.00
Fe22+		188.15	48.46	3.45	3.45	5.77	5.77	609.75	56.00	22.00		0.00
Fe23+		184.01	51.54	3.37	3.37	6.12	6.12	623.46	56.00	23.00		0.00
Fe24+		180.15	54.66	3.31	3.31	6.47	6.47	636.86	56.00	24.00		0.00
Fe25+		176.55	57.81	3.24	3.24	6.83	6.83	650.00	56.00	25.00		0.00
Fe26+		173.16	61.00	3.18	3.18	7.19	7.19	662.87	56.00	26.00		0.00
Step : 31	Numberions : 67
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		142.82	 8.95	2.71	2.71	1.50	1.50	766.30	3.00	2.00		0.00
 He2+		164.96	 8.76	3.14	3.14	1.50	1.50	663.64	4.00	2.00		0.00
  C4+		202.88	13.59	3.84	3.84	1.53	1.53	541.86	12.00	4.00		0.00
  C5+		181.06	17.85	3.42	3.42	1.99	1.99	605.82	12.00	5.00		0.00
  C6+		165.20	22.25	3.12	3.12	2.48	2.48	663.64	12.00	6.00		0.00
  O4+		235.06	11.57	4.42	4.42	1.50	1.50	469.26	16.00	4.00		0.00
  O5+		209.19	15.55	3.94	3.94	1.76	1.76	524.65	16.00	5.00		0.00
  O6+		190.52	19.63	3.59	3.59	2.21	2.21	574.73	16.00	6.00		0.00
  O7+		176.22	23.79	3.32	3.32	2.67	2.67	620.78	16.00	7.00		0.00
  O8+		164.82	28.07	3.10	3.10	3.14	3.14	663.64	16.00	8.00		0.00
  N4+		219.58	12.63	4.14	4.14	1.50	1.50	501.66	14.00	4.00		0.00
  N5+		195.61	16.75	3.69	3.69	1.88	1.88	560.88	14.00	5.00		0.00
  N6+		178.28	20.98	3.37	3.37	2.35	2.35	614.41	14.00	6.00		0.00
  N7+		164.99	25.34	3.11	3.11	2.83	2.83	663.64	14.00	7.00		0.00
 Ne7+		197.37	20.30	3.69	3.69	2.32	2.32	555.24	20.00	7.00		0.00
 Ne8+		184.40	24.23	3.45	3.45	2.76	2.76	593.58	20.00	8.00		0.00
 Mg5+		257.41	11.76	4.78	4.78	1.50	1.50	428.38	24.00	5.00		0.00
 Mg6+		233.73	15.16	4.35	4.35	1.77	1.77	469.26	24.00	6.00		0.00
 Mg7+		215.75	18.71	4.03	4.03	2.16	2.16	506.86	24.00	7.00		0.00
 Mg8+		201.48	22.39	3.76	3.76	2.57	2.57	541.86	24.00	8.00		0.00
 Mg9+		189.81	26.17	3.55	3.55	3.00	3.00	574.73	24.00	9.00		0.00
Mg10+		180.03	30.06	3.37	3.37	3.43	3.43	605.82	24.00	10.00		0.00
Mg11+		171.69	34.03	3.21	3.21	3.87	3.87	635.39	24.00	11.00		0.00
Mg12+		164.47	38.10	3.08	3.08	4.31	4.31	663.64	24.00	12.00		0.00
 Si5+		283.35	10.36	5.21	5.21	1.50	1.50	396.60	28.00	5.00		0.00
 Si6+		256.24	13.51	4.74	4.74	1.60	1.60	434.45	28.00	6.00		0.00
 Si7+		235.78	16.82	4.37	4.37	1.98	1.98	469.26	28.00	7.00		0.00
 Si8+		219.65	20.27	4.08	4.08	2.36	2.36	501.66	28.00	8.00		0.00
 Si9+		206.53	23.83	3.85	3.85	2.76	2.76	532.09	28.00	9.00		0.00
Si10+		195.61	27.49	3.65	3.65	3.17	3.17	560.88	28.00	10.00		0.00
Si11+		186.33	31.23	3.48	3.48	3.58	3.58	588.25	28.00	11.00		0.00
Si12+		178.32	35.04	3.33	3.33	4.01	4.01	614.41	28.00	12.00		0.00
  S6+		275.39	12.43	5.07	5.07	1.50	1.50	406.39	32.00	6.00		0.00
  S7+		253.17	15.53	4.68	4.68	1.85	1.85	438.96	32.00	7.00		0.00
  S8+		235.70	18.75	4.36	4.36	2.21	2.21	469.26	32.00	8.00		0.00
  S9+		221.51	22.08	4.11	4.11	2.59	2.59	497.73	32.00	9.00		0.00
 S10+		209.69	25.51	3.90	3.90	2.97	2.97	524.65	32.00	10.00		0.00
 S11+		199.65	29.04	3.71	3.71	3.37	3.37	550.26	32.00	11.00		0.00
 S12+		190.98	32.64	3.56	3.56	3.77	3.77	574.73	32.00	12.00		0.00
 Ca6+		313.19	10.32	5.67	5.67	1.50	1.50	363.49	40.00	6.00		0.00
 Ca7+		287.28	12.95	5.23	5.23	1.59	1.59	392.61	40.00	7.00		0.00
 Ca8+		266.99	15.70	4.88	4.88	1.91	1.91	419.72	40.00	8.00		0.00
 Ca9+		250.55	18.56	4.60	4.60	2.23	2.23	445.18	40.00	9.00		0.00
Ca10+		236.87	21.51	4.36	4.36	2.57	2.57	469.26	40.00	10.00		0.00
Ca11+		225.29	24.54	4.15	4.15	2.92	2.92	492.17	40.00	11.00		0.00
Ca12+		215.29	27.66	3.97	3.97	3.27	3.27	514.05	40.00	12.00		0.00
Ca13+		206.57	30.86	3.82	3.82	3.63	3.63	535.04	40.00	13.00		0.00
Ca14+		198.87	34.13	3.68	3.68	4.00	4.00	555.24	40.00	14.00		0.00
 Fe8+		324.53	11.57	5.77	5.77	1.50	1.50	354.73	56.00	8.00		0.00
 Fe9+		303.54	13.73	5.43	5.43	1.75	1.75	376.25	56.00	9.00		0.00
Fe10+		286.24	15.98	5.14	5.14	2.02	2.02	396.60	56.00	10.00		0.00
Fe11+		271.68	18.29	4.89	4.89	2.29	2.29	415.96	56.00	11.00		0.00
Fe12+		259.22	20.65	4.68	4.68	2.57	2.57	434.45	56.00	12.00		0.00
Fe13+		248.38	23.08	4.49	4.49	2.85	2.85	452.19	56.00	13.00		0.00
Fe14+		238.86	25.56	4.33	4.33	3.14	3.14	469.26	56.00	14.00		0.00
Fe15+		230.41	28.08	4.18	4.18	3.44	3.44	485.73	56.00	15.00		0.00
Fe16+		222.82	30.66	4.05	4.05	3.74	3.74	501.66	56.00	16.00		0.00
Fe17+		215.96	33.33	3.93	3.93	4.05	4.05	517.10	56.00	17.00		0.00
Fe18+		209.73	36.04	3.82	3.82	4.36	4.36	532.09	56.00	18.00		0.00
Fe19+		204.05	38.79	3.72	3.72	4.68	4.68	546.68	56.00	19.00		0.00
Fe20+		198.80	41.64	3.63	3.63	5.00	5.00	560.88	56.00	20.00		0.00
Fe21+		193.95	44.59	3.55	3.55	5.34	5.34	574.73	56.00	21.00		0.00
Fe22+		189.46	47.59	3.47	3.47	5.68	5.68	588.25	56.00	22.00		0.00
Fe23+		185.30	50.62	3.39	3.39	6.03	6.03	601.47	56.00	23.00		0.00
Fe24+		181.42	53.69	3.32	3.32	6.38	6.38	614.41	56.00	24.00		0.00
Fe25+		177.80	56.79	3.26	3.26	6.73	6.73	627.08	56.00	25.00		0.00
Fe26+		174.41	59.92	3.20	3.20	7.08	7.08	639.50	56.00	26.00		0.00
Step : 32	Numberions : 67
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		143.85	 8.84	2.72	2.72	1.50	1.50	739.29	3.00	2.00		0.00
 He2+		166.01	 8.65	3.16	3.16	1.50	1.50	640.24	4.00	2.00		0.00
  C4+		204.05	13.40	3.86	3.86	1.51	1.51	522.75	12.00	4.00		0.00
  C5+		182.19	17.59	3.44	3.44	1.97	1.97	584.46	12.00	5.00		0.00
  C6+		166.28	21.94	3.14	3.14	2.45	2.45	640.24	12.00	6.00		0.00
  O4+		236.36	11.38	4.44	4.44	1.50	1.50	452.72	16.00	4.00		0.00
  O5+		210.41	15.31	3.96	3.96	1.74	1.74	506.15	16.00	5.00		0.00
  O6+		191.68	19.34	3.61	3.61	2.19	2.19	554.46	16.00	6.00		0.00
  O7+		177.34	23.44	3.34	3.34	2.64	2.64	598.89	16.00	7.00		0.00
  O8+		165.92	27.67	3.12	3.12	3.10	3.10	640.24	16.00	8.00		0.00
  N4+		220.82	12.44	4.17	4.17	1.50	1.50	483.98	14.00	4.00		0.00
  N5+		196.78	16.50	3.71	3.71	1.86	1.86	541.10	14.00	5.00		0.00
  N6+		179.40	20.67	3.38	3.38	2.32	2.32	592.75	14.00	6.00		0.00
  N7+		166.08	24.97	3.13	3.13	2.79	2.79	640.24	14.00	7.00		0.00
 Ne7+		198.58	19.97	3.71	3.71	2.29	2.29	535.66	20.00	7.00		0.00
 Ne8+		185.56	23.85	3.47	3.47	2.72	2.72	572.65	20.00	8.00		0.00
 Mg5+		258.83	11.56	4.80	4.80	1.50	1.50	413.27	24.00	5.00		0.00
 Mg6+		235.06	14.91	4.38	4.38	1.74	1.74	452.72	24.00	6.00		0.00
 Mg7+		217.00	18.41	4.05	4.05	2.13	2.13	488.99	24.00	7.00		0.00
 Mg8+		202.69	22.03	3.79	3.79	2.54	2.54	522.75	24.00	8.00		0.00
 Mg9+		190.98	25.76	3.57	3.57	2.95	2.95	554.46	24.00	9.00		0.00
Mg10+		181.18	29.59	3.39	3.39	3.38	3.38	584.46	24.00	10.00		0.00
Mg11+		172.81	33.51	3.23	3.23	3.81	3.81	612.98	24.00	11.00		0.00
Mg12+		165.57	37.51	3.10	3.10	4.26	4.26	640.24	24.00	12.00		0.00
 Si5+		284.94	10.18	5.24	5.24	1.50	1.50	382.62	28.00	5.00		0.00
 Si6+		257.68	13.28	4.77	4.77	1.58	1.58	419.14	28.00	6.00		0.00
 Si7+		237.15	16.53	4.40	4.40	1.95	1.95	452.72	28.00	7.00		0.00
 Si8+		220.96	19.93	4.11	4.11	2.33	2.33	483.98	28.00	8.00		0.00
 Si9+		207.79	23.44	3.87	3.87	2.72	2.72	513.33	28.00	9.00		0.00
Si10+		196.82	27.05	3.67	3.67	3.13	3.13	541.10	28.00	10.00		0.00
Si11+		187.51	30.73	3.50	3.50	3.54	3.54	567.51	28.00	11.00		0.00
Si12+		179.47	34.49	3.35	3.35	3.95	3.95	592.75	28.00	12.00		0.00
  S6+		276.95	12.21	5.09	5.09	1.50	1.50	392.07	32.00	6.00		0.00
  S7+		254.60	15.26	4.70	4.70	1.82	1.82	423.48	32.00	7.00		0.00
  S8+		237.07	18.43	4.39	4.39	2.18	2.18	452.72	32.00	8.00		0.00
  S9+		222.82	21.71	4.13	4.13	2.55	2.55	480.18	32.00	9.00		0.00
 S10+		210.95	25.10	3.92	3.92	2.93	2.93	506.15	32.00	10.00		0.00
 S11+		200.87	28.57	3.73	3.73	3.32	3.32	530.86	32.00	11.00		0.00
 S12+		192.18	32.11	3.58	3.58	3.72	3.72	554.46	32.00	12.00		0.00
 Ca6+		315.01	10.12	5.71	5.71	1.50	1.50	350.67	40.00	6.00		0.00
 Ca7+		288.94	12.71	5.26	5.26	1.57	1.57	378.77	40.00	7.00		0.00
 Ca8+		268.52	15.43	4.91	4.91	1.88	1.88	404.92	40.00	8.00		0.00
 Ca9+		252.00	18.24	4.62	4.62	2.20	2.20	429.49	40.00	9.00		0.00
Ca10+		238.27	21.14	4.38	4.38	2.53	2.53	452.72	40.00	10.00		0.00
Ca11+		226.63	24.12	4.17	4.17	2.87	2.87	474.81	40.00	11.00		0.00
Ca12+		216.59	27.20	3.99	3.99	3.22	3.22	495.93	40.00	12.00		0.00
Ca13+		207.84	30.35	3.84	3.84	3.58	3.58	516.18	40.00	13.00		0.00
Ca14+		200.10	33.57	3.70	3.70	3.95	3.95	535.66	40.00	14.00		0.00
 Fe8+		326.46	11.36	5.81	5.81	1.50	1.50	342.22	56.00	8.00		0.00
 Fe9+		305.36	13.48	5.46	5.46	1.73	1.73	362.98	56.00	9.00		0.00
Fe10+		287.95	15.69	5.17	5.17	1.99	1.99	382.62	56.00	10.00		0.00
Fe11+		273.30	17.96	4.92	4.92	2.26	2.26	401.29	56.00	11.00		0.00
Fe12+		260.77	20.29	4.71	4.71	2.53	2.53	419.14	56.00	12.00		0.00
Fe13+		249.88	22.68	4.52	4.52	2.81	2.81	436.25	56.00	13.00		0.00
Fe14+		240.30	25.12	4.35	4.35	3.10	3.10	452.72	56.00	14.00		0.00
Fe15+		231.81	27.60	4.21	4.21	3.39	3.39	468.61	56.00	15.00		0.00
Fe16+		224.20	30.13	4.07	4.07	3.69	3.69	483.98	56.00	16.00		0.00
Fe17+		217.30	32.76	3.95	3.95	3.99	3.99	498.87	56.00	17.00		0.00
Fe18+		211.05	35.43	3.84	3.84	4.30	4.30	513.33	56.00	18.00		0.00
Fe19+		205.33	38.14	3.74	3.74	4.61	4.61	527.40	56.00	19.00		0.00
Fe20+		200.08	40.92	3.65	3.65	4.93	4.93	541.10	56.00	20.00		0.00
Fe21+		195.21	43.83	3.56	3.56	5.26	5.26	554.46	56.00	21.00		0.00
Fe22+		190.70	46.78	3.48	3.48	5.60	5.60	567.51	56.00	22.00		0.00
Fe23+		186.52	49.76	3.41	3.41	5.94	5.94	580.27	56.00	23.00		0.00
Fe24+		182.63	52.78	3.34	3.34	6.29	6.29	592.75	56.00	24.00		0.00
Fe25+		178.98	55.84	3.28	3.28	6.63	6.63	604.97	56.00	25.00		0.00
Fe26+		175.57	58.93	3.22	3.22	6.98	6.98	616.95	56.00	26.00		0.00
Step : 33	Numberions : 67
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		144.84	 8.74	2.74	2.74	1.50	1.50	713.22	3.00	2.00		0.00
 He2+		167.00	 8.55	3.17	3.17	1.50	1.50	617.67	4.00	2.00		0.00
  C4+		205.16	13.21	3.88	3.88	1.50	1.50	504.32	12.00	4.00		0.00
  C5+		183.25	17.36	3.46	3.46	1.95	1.95	563.85	12.00	5.00		0.00
  C6+		167.31	21.64	3.15	3.15	2.42	2.42	617.67	12.00	6.00		0.00
  O4+		237.57	11.21	4.47	4.47	1.50	1.50	436.76	16.00	4.00		0.00
  O5+		211.54	15.09	3.98	3.98	1.72	1.72	488.31	16.00	5.00		0.00
  O6+		192.76	19.07	3.63	3.63	2.16	2.16	534.91	16.00	6.00		0.00
  O7+		178.40	23.12	3.36	3.36	2.61	2.61	577.77	16.00	7.00		0.00
  O8+		166.95	27.29	3.14	3.14	3.06	3.06	617.67	16.00	8.00		0.00
  N4+		221.98	12.26	4.19	4.19	1.50	1.50	466.91	14.00	4.00		0.00
  N5+		197.88	16.27	3.73	3.73	1.84	1.84	522.02	14.00	5.00		0.00
  N6+		180.46	20.39	3.40	3.40	2.29	2.29	571.85	14.00	6.00		0.00
  N7+		167.12	24.63	3.15	3.15	2.76	2.76	617.67	14.00	7.00		0.00
 Ne7+		199.70	19.67	3.73	3.73	2.26	2.26	516.78	20.00	7.00		0.00
 Ne8+		186.65	23.50	3.49	3.49	2.69	2.69	552.46	20.00	8.00		0.00
 Mg5+		260.14	11.38	4.83	4.83	1.50	1.50	398.70	24.00	5.00		0.00
 Mg6+		236.30	14.67	4.40	4.40	1.72	1.72	436.76	24.00	6.00		0.00
 Mg7+		218.19	18.12	4.07	4.07	2.11	2.11	471.75	24.00	7.00		0.00
 Mg8+		203.82	21.70	3.80	3.80	2.51	2.51	504.32	24.00	8.00		0.00
 Mg9+		192.08	25.38	3.59	3.59	2.92	2.92	534.91	24.00	9.00		0.00
Mg10+		182.25	29.16	3.40	3.40	3.34	3.34	563.85	24.00	10.00		0.00
Mg11+		173.86	33.02	3.25	3.25	3.76	3.76	591.37	24.00	11.00		0.00
Mg12+		166.60	36.97	3.11	3.11	4.20	4.20	617.67	24.00	12.00		0.00
 Si5+		286.44	10.00	5.27	5.27	1.50	1.50	369.13	28.00	5.00		0.00
 Si6+		259.05	13.06	4.79	4.79	1.56	1.56	404.36	28.00	6.00		0.00
 Si7+		238.42	16.27	4.42	4.42	1.92	1.92	436.76	28.00	7.00		0.00
 Si8+		222.17	19.62	4.13	4.13	2.30	2.30	466.91	28.00	8.00		0.00
 Si9+		208.96	23.08	3.89	3.89	2.69	2.69	495.23	28.00	9.00		0.00
Si10+		197.96	26.64	3.69	3.69	3.08	3.08	522.02	28.00	10.00		0.00
Si11+		188.61	30.27	3.51	3.51	3.49	3.49	547.50	28.00	11.00		0.00
Si12+		180.56	33.98	3.36	3.36	3.90	3.90	571.85	28.00	12.00		0.00
