Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
Fe25+		169.61	60.33	3.39	3.39	6.03	6.03	437.96	56.00	25.00		0.00
Fe26+		166.44	63.54	3.33	3.33	6.35	6.35	446.63	56.00	26.00		0.00
Step : 42	Numberions : 62
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		141.72	8.93	2.83	2.83	1.50	1.50	516.32	3.00	2.00		0.00
He2+		164.23	8.74	3.28	3.28	1.50	1.50	447.15	4.00	2.00		0.00
C4+		200.82	13.72	4.02	4.02	1.50	1.50	365.10	12.00	4.00		0.00
C5+		179.07	17.95	3.58	3.58	1.80	1.80	408.19	12.00	5.00		0.00
C6+		163.18	22.30	3.26	3.26	2.23	2.23	447.15	12.00	6.00		0.00
O5+		206.12	15.78	4.12	4.12	1.58	1.58	353.50	16.00	5.00		0.00
O6+		187.75	19.86	3.75	3.75	1.99	1.99	387.24	16.00	6.00		0.00
O7+		173.59	24.00	3.47	3.47	2.40	2.40	418.27	16.00	7.00		0.00
O8+		162.26	28.24	3.25	3.25	2.82	2.82	447.15	16.00	8.00		0.00
N4+		216.96	12.80	4.34	4.34	1.50	1.50	338.01	14.00	4.00		0.00
N5+		193.26	16.90	3.87	3.87	1.69	1.69	377.91	14.00	5.00		0.00
N6+		176.01	21.12	3.52	3.52	2.11	2.11	413.98	14.00	6.00		0.00
N7+		162.75	25.43	3.25	3.25	2.54	2.54	447.15	14.00	7.00		0.00
Ne7+		193.19	20.71	3.86	3.86	2.07	2.07	374.11	20.00	7.00		0.00
Ne8+		180.59	24.63	3.61	3.61	2.46	2.46	399.94	20.00	8.00		0.00
Mg5+		250.02	12.30	5.00	5.00	1.50	1.50	288.63	24.00	5.00		0.00
Mg6+		227.66	15.72	4.55	4.55	1.57	1.57	316.18	24.00	6.00		0.00
Mg7+		210.50	19.28	4.21	4.21	1.93	1.93	341.52	24.00	7.00		0.00
Mg8+		196.79	22.96	3.94	3.94	2.30	2.30	365.10	24.00	8.00		0.00
Mg9+		185.51	26.74	3.71	3.71	2.67	2.67	387.24	24.00	9.00		0.00
Mg10+		176.02	30.61	3.52	3.52	3.06	3.06	408.19	24.00	10.00		0.00
Mg11+		167.89	34.55	3.36	3.36	3.46	3.46	428.11	24.00	11.00		0.00
Mg12+		160.82	38.58	3.22	3.22	3.86	3.86	447.15	24.00	12.00		0.00
Si6+		248.16	14.19	4.96	4.96	1.50	1.50	292.73	28.00	6.00		0.00
Si7+		228.98	17.53	4.58	4.58	1.75	1.75	316.18	28.00	7.00		0.00
Si8+		213.72	20.99	4.27	4.27	2.10	2.10	338.01	28.00	8.00		0.00
Si9+		201.21	24.56	4.02	4.02	2.46	2.46	358.52	28.00	9.00		0.00
Si10+		190.73	28.23	3.81	3.81	2.82	2.82	377.91	28.00	10.00		0.00
Si11+		181.77	31.98	3.64	3.64	3.20	3.20	396.36	28.00	11.00		0.00
Si12+		174.00	35.78	3.48	3.48	3.58	3.58	413.98	28.00	12.00		0.00
S6+		265.29	13.22	5.31	5.31	1.50	1.50	273.82	32.00	6.00		0.00
S7+		244.73	16.37	4.89	4.89	1.64	1.64	295.76	32.00	7.00		0.00
S8+		228.39	19.63	4.57	4.57	1.96	1.96	316.18	32.00	8.00		0.00
S9+		215.00	22.99	4.30	4.30	2.30	2.30	335.36	32.00	9.00		0.00
S10+		203.78	26.44	4.08	4.08	2.64	2.64	353.50	32.00	10.00		0.00
S11+		194.19	29.98	3.88	3.88	3.00	3.00	370.76	32.00	11.00		0.00
S12+		185.87	33.60	3.72	3.72	3.36	3.36	387.24	32.00	12.00		0.00
Ca7+		274.07	14.06	5.48	5.48	1.50	1.50	264.54	40.00	7.00		0.00
Ca8+		255.64	16.90	5.11	5.11	1.69	1.69	282.80	40.00	8.00		0.00
Ca9+		240.54	19.84	4.81	4.81	1.98	1.98	299.96	40.00	9.00		0.00
Ca10+		227.89	22.85	4.56	4.56	2.29	2.29	316.18	40.00	10.00		0.00
Ca11+		217.09	25.94	4.34	4.34	2.59	2.59	331.61	40.00	11.00		0.00
Ca12+		207.72	29.10	4.15	4.15	2.91	2.91	346.36	40.00	12.00		0.00
Ca13+		199.51	32.34	3.99	3.99	3.23	3.23	360.50	40.00	13.00		0.00
Ca14+		192.22	35.64	3.84	3.84	3.56	3.56	374.11	40.00	14.00		0.00
Fe10+		268.97	17.92	5.38	5.38	1.79	1.79	267.22	56.00	10.00		0.00
Fe11+		255.99	20.36	5.12	5.12	2.04	2.04	280.27	56.00	11.00		0.00
Fe12+		244.79	22.86	4.90	4.90	2.29	2.29	292.73	56.00	12.00		0.00
Fe13+		235.00	25.41	4.70	4.70	2.54	2.54	304.68	56.00	13.00		0.00
Fe14+		226.34	28.01	4.53	4.53	2.80	2.80	316.18	56.00	14.00		0.00
Fe15+		218.61	30.65	4.37	4.37	3.06	3.06	327.28	56.00	15.00		0.00
Fe16+		211.67	33.33	4.23	4.23	3.33	3.33	338.01	56.00	16.00		0.00
Fe17+		205.37	36.05	4.11	4.11	3.60	3.60	348.42	56.00	17.00		0.00
Fe18+		199.64	38.84	3.99	3.99	3.88	3.88	358.52	56.00	18.00		0.00
Fe19+		194.38	41.69	3.89	3.89	4.17	4.17	368.34	56.00	19.00		0.00
Fe20+		189.55	44.57	3.79	3.79	4.46	4.46	377.91	56.00	20.00		0.00
Fe21+		185.08	47.48	3.70	3.70	4.75	4.75	387.24	56.00	21.00		0.00
Fe22+		180.93	50.50	3.62	3.62	5.05	5.05	396.36	56.00	22.00		0.00
Fe23+		177.06	53.59	3.54	3.54	5.36	5.36	405.26	56.00	23.00		0.00
Fe24+		173.45	56.72	3.47	3.47	5.67	5.67	413.98	56.00	24.00		0.00
Fe25+		170.07	59.87	3.40	3.40	5.99	5.99	422.52	56.00	25.00		0.00
Fe26+		166.90	63.06	3.34	3.34	6.31	6.31	430.88	56.00	26.00		0.00
Step : 43	Numberions : 59
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		142.11	8.88	2.84	2.84	1.50	1.50	498.12	3.00	2.00		0.00
He2+		164.68	8.69	3.29	3.29	1.50	1.50	431.38	4.00	2.00		0.00
C4+		201.37	13.63	4.03	4.03	1.50	1.50	352.22	12.00	4.00		0.00
C5+		179.56	17.84	3.59	3.59	1.78	1.78	393.80	12.00	5.00		0.00
C6+		163.62	22.16	3.27	3.27	2.22	2.22	431.38	12.00	6.00		0.00
O5+		206.69	15.67	4.13	4.13	1.57	1.57	341.04	16.00	5.00		0.00
O6+		188.26	19.72	3.77	3.77	1.97	1.97	373.59	16.00	6.00		0.00
O7+		174.06	23.84	3.48	3.48	2.38	2.38	403.52	16.00	7.00		0.00
O8+		162.70	28.05	3.25	3.25	2.81	2.81	431.38	16.00	8.00		0.00
N4+		217.56	12.71	4.35	4.35	1.50	1.50	326.10	14.00	4.00		0.00
N5+		193.79	16.79	3.88	3.88	1.68	1.68	364.59	14.00	5.00		0.00
N6+		176.49	20.98	3.53	3.53	2.10	2.10	399.38	14.00	6.00		0.00
N7+		163.19	25.26	3.26	3.26	2.53	2.53	431.38	14.00	7.00		0.00
Ne7+		193.72	20.57	3.87	3.87	2.06	2.06	360.92	20.00	7.00		0.00
Ne8+		181.08	24.46	3.62	3.62	2.45	2.45	385.84	20.00	8.00		0.00
Mg5+		250.71	12.21	5.01	5.01	1.50	1.50	278.46	24.00	5.00		0.00
Mg6+		228.28	15.60	4.57	4.57	1.56	1.56	305.03	24.00	6.00		0.00
Mg7+		211.07	19.14	4.22	4.22	1.91	1.91	329.48	24.00	7.00		0.00
Mg8+		197.32	22.80	3.95	3.95	2.28	2.28	352.22	24.00	8.00		0.00
Mg9+		186.00	26.56	3.72	3.72	2.66	2.66	373.59	24.00	9.00		0.00
Mg10+		176.48	30.40	3.53	3.53	3.04	3.04	393.80	24.00	10.00		0.00
Mg11+		168.33	34.32	3.37	3.37	3.43	3.43	413.02	24.00	11.00		0.00
Mg12+		161.24	38.32	3.22	3.22	3.83	3.83	431.38	24.00	12.00		0.00
Si6+		248.85	14.09	4.98	4.98	1.50	1.50	282.41	28.00	6.00		0.00
Si7+		229.62	17.41	4.59	4.59	1.74	1.74	305.03	28.00	7.00		0.00
Si8+		214.31	20.84	4.29	4.29	2.08	2.08	326.10	28.00	8.00		0.00
Si9+		201.76	24.39	4.04	4.04	2.44	2.44	345.88	28.00	9.00		0.00
Si10+		191.24	28.03	3.82	3.82	2.80	2.80	364.59	28.00	10.00		0.00
Si11+		182.26	31.75	3.65	3.65	3.18	3.18	382.38	28.00	11.00		0.00
Si12+		174.47	35.53	3.49	3.49	3.55	3.55	399.38	28.00	12.00		0.00
S7+		245.41	16.25	4.91	4.91	1.62	1.62	285.33	32.00	7.00		0.00
S8+		229.02	19.49	4.58	4.58	1.95	1.95	305.03	32.00	8.00		0.00
S9+		215.59	22.83	4.31	4.31	2.28	2.28	323.54	32.00	9.00		0.00
S10+		204.33	26.26	4.09	4.09	2.63	2.63	341.04	32.00	10.00		0.00
S11+		194.71	29.77	3.89	3.89	2.98	2.98	357.68	32.00	11.00		0.00
S12+		186.37	33.37	3.73	3.73	3.34	3.34	373.59	32.00	12.00		0.00
Ca8+		256.35	16.78	5.13	5.13	1.68	1.68	272.83	40.00	8.00		0.00
Ca9+		241.21	19.69	4.82	4.82	1.97	1.97	289.38	40.00	9.00		0.00
Ca10+		228.51	22.69	4.57	4.57	2.27	2.27	305.03	40.00	10.00		0.00
Ca11+		217.68	25.76	4.35	4.35	2.58	2.58	319.92	40.00	11.00		0.00
Ca12+		208.28	28.90	4.17	4.17	2.89	2.89	334.15	40.00	12.00		0.00
Ca13+		200.04	32.11	4.00	4.00	3.21	3.21	347.79	40.00	13.00		0.00
Ca14+		192.74	35.40	3.85	3.85	3.54	3.54	360.92	40.00	14.00		0.00
Fe11+		256.70	20.22	5.13	5.13	2.02	2.02	270.38	56.00	11.00		0.00
Fe12+		245.46	22.70	4.91	4.91	2.27	2.27	282.41	56.00	12.00		0.00
Fe13+		235.64	25.23	4.71	4.71	2.52	2.52	293.94	56.00	13.00		0.00
Fe14+		226.95	27.81	4.54	4.54	2.78	2.78	305.03	56.00	14.00		0.00
Fe15+		219.20	30.44	4.38	4.38	3.04	3.04	315.74	56.00	15.00		0.00
Fe16+		212.23	33.10	4.24	4.24	3.31	3.31	326.10	56.00	16.00		0.00
Fe17+		205.92	35.80	4.12	4.12	3.58	3.58	336.13	56.00	17.00		0.00
Fe18+		200.17	38.57	4.00	4.00	3.86	3.86	345.88	56.00	18.00		0.00
Fe19+		194.90	41.40	3.90	3.90	4.14	4.14	355.35	56.00	19.00		0.00
Fe20+		190.04	44.26	3.80	3.80	4.43	4.43	364.59	56.00	20.00		0.00
Fe21+		185.56	47.15	3.71	3.71	4.72	4.72	373.59	56.00	21.00		0.00
Fe22+		181.40	50.14	3.63	3.63	5.01	5.01	382.38	56.00	22.00		0.00
Fe23+		177.52	53.21	3.55	3.55	5.32	5.32	390.98	56.00	23.00		0.00
Fe24+		173.90	56.31	3.48	3.48	5.63	5.63	399.38	56.00	24.00		0.00
Fe25+		170.51	59.45	3.41	3.41	5.95	5.95	407.62	56.00	25.00		0.00
Fe26+		167.32	62.62	3.35	3.35	6.26	6.26	415.69	56.00	26.00		0.00
Step : 44	Numberions : 57
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		142.47	8.83	2.85	2.85	1.50	1.50	480.56	3.00	2.00		0.00
He2+		165.09	8.64	3.30	3.30	1.50	1.50	416.17	4.00	2.00		0.00
C4+		201.89	13.55	4.04	4.04	1.50	1.50	339.80	12.00	4.00		0.00
C5+		180.02	17.73	3.60	3.60	1.77	1.77	379.91	12.00	5.00		0.00
C6+		164.04	22.03	3.28	3.28	2.20	2.20	416.17	12.00	6.00		0.00
O5+		207.22	15.57	4.14	4.14	1.56	1.56	329.01	16.00	5.00		0.00
O6+		188.74	19.60	3.77	3.77	1.96	1.96	360.42	16.00	6.00		0.00
O7+		174.51	23.70	3.49	3.49	2.37	2.37	389.30	16.00	7.00		0.00
O8+		163.11	27.88	3.26	3.26	2.79	2.79	416.17	16.00	8.00		0.00
N4+		218.13	12.63	4.36	4.36	1.50	1.50	314.60	14.00	4.00		0.00
N5+		194.29	16.69	3.89	3.89	1.67	1.67	351.73	14.00	5.00		0.00
N6+		176.94	20.85	3.54	3.54	2.09	2.09	385.30	14.00	6.00		0.00
N7+		163.60	25.11	3.27	3.27	2.51	2.51	416.17	14.00	7.00		0.00
Ne7+		194.21	20.43	3.88	3.88	2.04	2.04	348.20	20.00	7.00		0.00
Ne8+		181.54	24.30	3.63	3.63	2.43	2.43	372.24	20.00	8.00		0.00
Mg5+		251.36	12.13	5.03	5.03	1.50	1.50	268.64	24.00	5.00		0.00
Mg6+		228.86	15.50	4.58	4.58	1.55	1.55	294.28	24.00	6.00		0.00
Mg7+		211.60	19.02	4.23	4.23	1.90	1.90	317.86	24.00	7.00		0.00
Mg8+		197.81	22.65	3.96	3.96	2.26	2.26	339.80	24.00	8.00		0.00
Mg9+		186.47	26.39	3.73	3.73	2.64	2.64	360.42	24.00	9.00		0.00
Mg10+		176.92	30.21	3.54	3.54	3.02	3.02	379.91	24.00	10.00		0.00
Mg11+		168.75	34.10	3.37	3.37	3.41	3.41	398.46	24.00	11.00		0.00
Mg12+		161.64	38.08	3.23	3.23	3.81	3.81	416.17	24.00	12.00		0.00
Si6+		249.51	13.99	4.99	4.99	1.50	1.50	272.45	28.00	6.00		0.00
Si7+		230.21	17.29	4.60	4.60	1.73	1.73	294.28	28.00	7.00		0.00
Si8+		214.86	20.70	4.30	4.30	2.07	2.07	314.60	28.00	8.00		0.00
Si9+		202.28	24.23	4.05	4.05	2.42	2.42	333.68	28.00	9.00		0.00
Si10+		191.73	27.85	3.83	3.83	2.78	2.78	351.73	28.00	10.00		0.00
Si11+		182.72	31.55	3.65	3.65	3.15	3.15	368.90	28.00	11.00		0.00
Si12+		174.91	35.31	3.50	3.50	3.53	3.53	385.30	28.00	12.00		0.00
S7+		246.05	16.14	4.92	4.92	1.61	1.61	275.27	32.00	7.00		0.00
S8+		229.61	19.36	4.59	4.59	1.94	1.94	294.28	32.00	8.00		0.00
S9+		216.14	22.67	4.32	4.32	2.27	2.27	312.13	32.00	9.00		0.00
S10+		204.85	26.08	4.10	4.10	2.61	2.61	329.01	32.00	10.00		0.00
S11+		195.20	29.58	3.90	3.90	2.96	2.96	345.07	32.00	11.00		0.00
S12+		186.84	33.15	3.74	3.74	3.31	3.31	360.42	32.00	12.00		0.00
Ca9+		241.83	19.56	4.84	4.84	1.96	1.96	279.18	40.00	9.00		0.00
Ca10+		229.10	22.54	4.58	4.58	2.25	2.25	294.28	40.00	10.00		0.00
Ca11+		218.23	25.59	4.36	4.36	2.56	2.56	308.64	40.00	11.00		0.00
Ca12+		208.81	28.71	4.18	4.18	2.87	2.87	322.37	40.00	12.00		0.00
Ca13+		200.55	31.90	4.01	4.01	3.19	3.19	335.53	40.00	13.00		0.00
Ca14+		193.22	35.16	3.86	3.86	3.52	3.52	348.20	40.00	14.00		0.00
Fe12+		246.09	22.55	4.92	4.92	2.25	2.25	272.45	56.00	12.00		0.00
Fe13+		236.24	25.06	4.72	4.72	2.51	2.51	283.57	56.00	13.00		0.00
Fe14+		227.53	27.63	4.55	4.55	2.76	2.76	294.28	56.00	14.00		0.00
Fe15+		219.75	30.24	4.40	4.40	3.02	3.02	304.61	56.00	15.00		0.00
Fe16+		212.76	32.88	4.26	4.26	3.29	3.29	314.60	56.00	16.00		0.00
Fe17+		206.43	35.57	4.13	4.13	3.56	3.56	324.28	56.00	17.00		0.00
Fe18+		200.66	38.32	4.01	4.01	3.83	3.83	333.68	56.00	18.00		0.00
Fe19+		195.38	41.13	3.91	3.91	4.11	4.11	342.83	56.00	19.00		0.00
Fe20+		190.51	43.97	3.81	3.81	4.40	4.40	351.73	56.00	20.00		0.00
Fe21+		186.01	46.85	3.72	3.72	4.69	4.69	360.42	56.00	21.00		0.00
Fe22+		181.84	49.80	3.64	3.64	4.98	4.98	368.90	56.00	22.00		0.00
Fe23+		177.95	52.86	3.56	3.56	5.29	5.29	377.19	56.00	23.00		0.00
Fe24+		174.32	55.94	3.49	3.49	5.59	5.59	385.30	56.00	24.00		0.00
Fe25+		170.92	59.06	3.42	3.42	5.91	5.91	393.25	56.00	25.00		0.00
Fe26+		167.73	62.20	3.35	3.35	6.22	6.22	401.04	56.00	26.00		0.00
Step : 45	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		142.82	8.79	2.86	2.86	1.50	1.50	463.61	3.00	2.00		0.00
He2+		165.49	8.60	3.31	3.31	1.50	1.50	401.50	4.00	2.00		0.00
C4+		202.38	13.48	4.05	4.05	1.50	1.50	327.82	12.00	4.00		0.00
C5+		180.45	17.64	3.61	3.61	1.76	1.76	366.52	12.00	5.00		0.00
C6+		164.43	21.91	3.29	3.29	2.19	2.19	401.50	12.00	6.00		0.00
O5+		207.72	15.48	4.15	4.15	1.55	1.55	317.41	16.00	5.00		0.00
O6+		189.19	19.49	3.78	3.78	1.95	1.95	347.71	16.00	6.00		0.00
O7+		174.92	23.56	3.50	3.50	2.36	2.36	375.57	16.00	7.00		0.00
O8+		163.50	27.73	3.27	3.27	2.77	2.77	401.50	16.00	8.00		0.00
N4+		218.66	12.56	4.37	4.37	1.50	1.50	303.51	14.00	4.00		0.00
N5+		194.76	16.60	3.90	3.90	1.66	1.66	339.33	14.00	5.00		0.00
N6+		177.37	20.74	3.55	3.55	2.07	2.07	371.72	14.00	6.00		0.00
N7+		163.99	24.97	3.28	3.28	2.50	2.50	401.50	14.00	7.00		0.00
Ne7+		194.67	20.31	3.89	3.89	2.03	2.03	335.92	20.00	7.00		0.00
Ne8+		181.96	24.16	3.64	3.64	2.42	2.42	359.11	20.00	8.00		0.00
Mg6+		229.41	15.40	4.59	4.59	1.54	1.54	283.90	24.00	6.00		0.00
Mg7+		212.10	18.90	4.24	4.24	1.89	1.89	306.65	24.00	7.00		0.00
Mg8+		198.28	22.51	3.97	3.97	2.25	2.25	327.82	24.00	8.00		0.00
Mg9+		186.91	26.23	3.74	3.74	2.62	2.62	347.71	24.00	9.00		0.00
Mg10+		177.34	30.03	3.55	3.55	3.00	3.00	366.52	24.00	10.00		0.00
Mg11+		169.14	33.90	3.38	3.38	3.39	3.39	384.41	24.00	11.00		0.00
Mg12+		162.02	37.86	3.24	3.24	3.79	3.79	401.50	24.00	12.00		0.00
Si7+		230.77	17.18	4.62	4.62	1.72	1.72	283.90	28.00	7.00		0.00
Si8+		215.38	20.57	4.31	4.31	2.06	2.06	303.51	28.00	8.00		0.00
Si9+		202.76	24.08	4.06	4.06	2.41	2.41	321.92	28.00	9.00		0.00
Si10+		192.18	27.68	3.84	3.84	2.77	2.77	339.33	28.00	10.00		0.00
Si11+		183.15	31.36	3.66	3.66	3.14	3.14	355.89	28.00	11.00		0.00
Si12+		175.32	35.09	3.51	3.51	3.51	3.51	371.72	28.00	12.00		0.00
S8+		230.16	19.24	4.60	4.60	1.92	1.92	283.90	32.00	8.00		0.00
S9+		216.66	22.53	4.33	4.33	2.25	2.25	301.13	32.00	9.00		0.00
S10+		205.33	25.92	4.11	4.11	2.59	2.59	317.41	32.00	10.00		0.00
S11+		195.66	29.40	3.91	3.91	2.94	2.94	332.91	32.00	11.00		0.00
S12+		187.28	32.95	3.75	3.75	3.29	3.29	347.71	32.00	12.00		0.00
Ca10+		229.65	22.40	4.59	4.59	2.24	2.24	283.90	40.00	10.00		0.00
Ca11+		218.75	25.43	4.37	4.37	2.54	2.54	297.76	40.00	11.00		0.00
Ca12+		209.30	28.53	4.19	4.19	2.85	2.85	311.00	40.00	12.00		0.00
Ca13+		201.02	31.70	4.02	4.02	3.17	3.17	323.70	40.00	13.00		0.00
Ca14+		193.67	34.95	3.87	3.87	3.49	3.49	335.92	40.00	14.00		0.00
Fe13+		236.80	24.91	4.74	4.74	2.49	2.49	273.58	56.00	13.00		0.00
Fe14+		228.06	27.46	4.56	4.56	2.75	2.75	283.90	56.00	14.00		0.00
Fe15+		220.27	30.05	4.41	4.41	3.01	3.01	293.87	56.00	15.00		0.00
Fe16+		213.26	32.69	4.27	4.27	3.27	3.27	303.51	56.00	16.00		0.00
Fe17+		206.91	35.35	4.14	4.14	3.54	3.54	312.85	56.00	17.00		0.00
Fe18+		201.13	38.09	4.02	4.02	3.81	3.81	321.92	56.00	18.00		0.00
Fe19+		195.83	40.88	3.92	3.92	4.09	4.09	330.74	56.00	19.00		0.00
Fe20+		190.95	43.71	3.82	3.82	4.37	4.37	339.33	56.00	20.00		0.00
Fe21+		186.44	46.57	3.73	3.73	4.66	4.66	347.71	56.00	21.00		0.00
Fe22+		182.25	49.49	3.65	3.65	4.95	4.95	355.89	56.00	22.00		0.00
Fe23+		178.36	52.53	3.57	3.57	5.25	5.25	363.89	56.00	23.00		0.00
Fe24+		174.72	55.59	3.49	3.49	5.56	5.56	371.72	56.00	24.00		0.00
Fe25+		171.31	58.69	3.43	3.43	5.87	5.87	379.38	56.00	25.00		0.00
Fe26+		168.10	61.82	3.36	3.36	6.18	6.18	386.90	56.00	26.00		0.00
Step : 46	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		143.14	8.75	2.86	2.86	1.50	1.50	447.27	3.00	2.00		0.00
He2+		165.85	8.56	3.32	3.32	1.50	1.50	387.34	4.00	2.00		0.00
C4+		202.84	13.40	4.06	4.06	1.50	1.50	316.27	12.00	4.00		0.00
C5+		180.85	17.54	3.62	3.62	1.75	1.75	353.60	12.00	5.00		0.00
C6+		164.80	21.80	3.30	3.30	2.18	2.18	387.34	12.00	6.00		0.00
O5+		208.19	15.39	4.16	4.16	1.54	1.54	306.22	16.00	5.00		0.00
O6+		189.62	19.38	3.79	3.79	1.94	1.94	335.45	16.00	6.00		0.00
O7+		175.31	23.44	3.51	3.51	2.34	2.34	362.33	16.00	7.00		0.00
O8+		163.86	27.58	3.28	3.28	2.76	2.76	387.34	16.00	8.00		0.00
N4+		219.16	12.49	4.38	4.38	1.50	1.50	292.80	14.00	4.00		0.00
N5+		195.20	16.51	3.90	3.90	1.65	1.65	327.37	14.00	5.00		0.00
N6+		177.76	20.63	3.56	3.56	2.06	2.06	358.61	14.00	6.00		0.00
N7+		164.35	24.84	3.29	3.29	2.48	2.48	387.34	14.00	7.00		0.00
Ne7+		195.10	20.19	3.90	3.90	2.02	2.02	324.08	20.00	7.00		0.00
Ne8+		182.36	24.02	3.65	3.65	2.40	2.40	346.45	20.00	8.00		0.00
Mg6+		229.92	15.32	4.60	4.60	1.53	1.53	273.89	24.00	6.00		0.00
Mg7+		212.57	18.79	4.25	4.25	1.88	1.88	295.84	24.00	7.00		0.00
Mg8+		198.72	22.38	3.97	3.97	2.24	2.24	316.27	24.00	8.00		0.00
Mg9+		187.31	26.08	3.75	3.75	2.61	2.61	335.45	24.00	9.00		0.00
Mg10+		177.72	29.86	3.55	3.55	2.99	2.99	353.60	24.00	10.00		0.00
Mg11+		169.51	33.71	3.39	3.39	3.37	3.37	370.85	24.00	11.00		0.00
Mg12+		162.37	37.65	3.25	3.25	3.76	3.76	387.34	24.00	12.00		0.00
Si7+		231.30	17.08	4.63	4.63	1.71	1.71	273.89	28.00	7.00		0.00
Si8+		215.86	20.45	4.32	4.32	2.05	2.05	292.80	28.00	8.00		0.00
Si9+		203.22	23.94	4.06	4.06	2.39	2.39	310.57	28.00	9.00		0.00
Si10+		192.61	27.52	3.85	3.85	2.75	2.75	327.37	28.00	10.00		0.00
Si11+		183.55	31.18	3.67	3.67	3.12	3.12	343.34	28.00	11.00		0.00
Si12+		175.70	34.90	3.51	3.51	3.49	3.49	358.61	28.00	12.00		0.00
S8+		230.68	19.12	4.61	4.61	1.91	1.91	273.89	32.00	8.00		0.00
S9+		217.14	22.40	4.34	4.34	2.24	2.24	290.51	32.00	9.00		0.00
S10+		205.79	25.77	4.12	4.12	2.58	2.58	306.22	32.00	10.00		0.00
S11+		196.10	29.23	3.92	3.92	2.92	2.92	321.17	32.00	11.00		0.00
S12+		187.69	32.76	3.75	3.75	3.28	3.28	335.45	32.00	12.00		0.00
Ca10+		230.16	22.27	4.60	4.60	2.23	2.23	273.89	40.00	10.00		0.00
Ca11+		219.24	25.28	4.38	4.38	2.53	2.53	287.26	40.00	11.00		0.00
Ca12+		209.77	28.37	4.20	4.20	2.84	2.84	300.04	40.00	12.00		0.00
Ca13+		201.46	31.52	4.03	4.03	3.15	3.15	312.29	40.00	13.00		0.00
Ca14+		194.10	34.75	3.88	3.88	3.47	3.47	324.08	40.00	14.00		0.00
Fe13+		237.33	24.77	4.75	4.75	2.48	2.48	263.93	56.00	13.00		0.00
Fe14+		228.57	27.30	4.57	4.57	2.73	2.73	273.89	56.00	14.00		0.00
Fe15+		220.75	29.88	4.42	4.42	2.99	2.99	283.51	56.00	15.00		0.00
Fe16+		213.73	32.50	4.27	4.27	3.25	3.25	292.80	56.00	16.00		0.00
Fe17+		207.36	35.15	4.15	4.15	3.52	3.52	301.82	56.00	17.00		0.00
Fe18+		201.56	37.87	4.03	4.03	3.79	3.79	310.57	56.00	18.00		0.00
Fe19+		196.25	40.65	3.92	3.92	4.06	4.06	319.08	56.00	19.00		0.00
Fe20+		191.36	43.46	3.83	3.83	4.35	4.35	327.37	56.00	20.00		0.00
Fe21+		186.84	46.30	3.74	3.74	4.63	4.63	335.45	56.00	21.00		0.00
Fe22+		182.64	49.20	3.65	3.65	4.92	4.92	343.34	56.00	22.00		0.00
Fe23+		178.74	52.22	3.57	3.57	5.22	5.22	351.06	56.00	23.00		0.00
Fe24+		175.09	55.27	3.50	3.50	5.53	5.53	358.61	56.00	24.00		0.00
Fe25+		171.67	58.35	3.43	3.43	5.84	5.84	366.01	56.00	25.00		0.00
Fe26+		168.46	61.46	3.37	3.37	6.15	6.15	373.25	56.00	26.00		0.00
Step : 47	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		143.44	8.71	2.87	2.87	1.50	1.50	431.50	3.00	2.00		0.00
He2+		166.20	8.52	3.32	3.32	1.50	1.50	373.69	4.00	2.00		0.00
C4+		203.27	13.34	4.07	4.07	1.50	1.50	305.11	12.00	4.00		0.00
C5+		181.23	17.46	3.62	3.62	1.75	1.75	341.13	12.00	5.00		0.00
C6+		165.14	21.69	3.30	3.30	2.17	2.17	373.69	12.00	6.00		0.00
O5+		208.63	15.31	4.17	4.17	1.53	1.53	295.43	16.00	5.00		0.00
O6+		190.01	19.28	3.80	3.80	1.93	1.93	323.62	16.00	6.00		0.00
O7+		175.67	23.32	3.51	3.51	2.33	2.33	349.55	16.00	7.00		0.00
O8+		164.20	27.44	3.28	3.28	2.74	2.74	373.69	16.00	8.00		0.00
N4+		219.63	12.42	4.39	4.39	1.50	1.50	282.48	14.00	4.00		0.00
N5+		195.61	16.42	3.91	3.91	1.64	1.64	315.82	14.00	5.00		0.00
N6+		178.13	20.53	3.56	3.56	2.05	2.05	345.97	14.00	6.00		0.00
N7+		164.69	24.72	3.29	3.29	2.47	2.47	373.69	14.00	7.00		0.00
Ne7+		195.51	20.09	3.91	3.91	2.01	2.01	312.65	20.00	7.00		0.00
Ne8+		182.74	23.89	3.65	3.65	2.39	2.39	334.24	20.00	8.00		0.00
Mg6+		230.40	15.23	4.61	4.61	1.52	1.52	264.24	24.00	6.00		0.00
