Ca   5.90  99.999  99.999  99.999  99.999  -4.672  -2.964  -1.986  -1.381  -1.078  -0.998  -0.120  -2.338  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Ca   6.00  99.999  99.999  99.999  99.999  99.999  -4.543  -3.279  -2.350  -1.674  -1.171  -0.055  -1.606  -3.587  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Ca   6.10  99.999  99.999  99.999  99.999  99.999  99.999  -4.445  -3.222  -2.210  -1.332  -0.065  -1.086  -2.420  -4.308  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Ca   6.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.045  -2.728  -1.518  -0.130  -0.711  -1.529  -2.698  -4.682  99.999  99.999  99.999  99.999  99.999  99.999
Ca   6.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.307  -1.800  -0.296  -0.503  -0.893  -1.470  -2.801  -4.379  99.999  99.999  99.999  99.999  99.999
Ca   6.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.076  -2.304  -0.680  -0.560  -0.586  -0.672  -1.461  -2.506  -3.850  99.999  99.999  99.999  99.999
Ca   6.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.156  -1.409  -0.999  -0.707  -0.381  -0.716  -1.323  -2.160  -3.221  -4.255  99.999  99.999
Ca   6.60  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -1.781  -1.206  -0.529  -0.478  -0.717  -1.129  -1.749  -2.292  99.999  99.999
Ca   6.70  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -2.875  -2.045  -1.063  -0.678  -0.600  -0.650  -0.900  -1.036  99.999  99.999
Ca   6.80  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.300  -3.236  -1.985  -1.308  -0.950  -0.686  -0.621  -0.418  -4.495  99.999
Ca   6.90  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.583  -3.091  -2.155  -1.547  -1.006  -0.664  -0.188  -3.312  99.999
Ca   7.00  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.175  -3.005  -2.170  -1.382  -0.795  -0.104  -2.454  99.999
Ca   7.10  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.795  -2.751  -1.739  -0.930  -0.073  -1.795  -4.110
Ca   7.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.528  -3.290  -2.076  -1.063  -0.070  -1.278  -3.029
Ca   7.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.813  -2.412  -1.211  -0.099  -0.881  -2.159
Ca   7.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.348  -2.774  -1.398  -0.173  -0.596  -1.475
Ca   7.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.187  -1.647  -0.309  -0.423  -0.964
Ca   7.60  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.662  -1.968  -0.516  -0.359  -0.608
Ca   7.70  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.190  -2.349  -0.781  -0.384  -0.380
Ca   7.80  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.756  -2.774  -1.082  -0.468  -0.240
Ca   7.90  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.208  -1.394  -0.583  -0.156
Ca   8.00  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.639  -1.703  -0.711  -0.105
Ca   8.10  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.059  -2.002  -0.842  -0.073
Ca   8.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.467  -2.288  -0.972  -0.052
Ca   8.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.861  -2.562  -1.098  -0.037
Ca   8.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -2.827  -1.220  -0.028
Ca   8.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.090  -1.345  -0.020
